symbol,ibkr_session_start,ibkr_session_end,yml_session_start,yml_session_end
QQQ,2007-10-08 09:30:00-04:00,2007-10-08 16:00:00-04:00,,
QQQ,2007-11-12 09:30:00-05:00,2007-11-12 16:00:00-05:00,,
QQQ,2007-11-21 09:30:00-05:00,2007-11-21 16:00:00-05:00,2007-11-21 09:30:00-05:00,2007-11-21 13:00:00-05:00
QQQ,2007-11-23 09:30:00-05:00,2007-11-23 13:00:00-05:00,2007-11-23 09:30:00-05:00,2007-11-23 16:00:00-05:00
QQQ,,,2007-12-29 09:30:00-05:00,2007-12-29 13:00:00-05:00
QQQ,2007-12-31 09:30:00-05:00,2007-12-31 16:00:00-05:00,2007-12-31 09:30:00-05:00,2007-12-31 13:00:00-05:00
QQQ,2008-01-01 09:30:00-05:00,2008-01-01 16:00:00-05:00,,
QQQ,2008-01-18 09:30:00-05:00,2008-01-18 16:00:00-05:00,2008-01-18 09:30:00-05:00,2008-01-18 13:00:00-05:00
QQQ,2008-01-21 09:30:00-05:00,2008-01-21 16:00:00-05:00,,
QQQ,2008-02-15 09:30:00-05:00,2008-02-15 16:00:00-05:00,2008-02-15 09:30:00-05:00,2008-02-15 13:00:00-05:00
QQQ,,,2008-02-18 09:30:00-05:00,2008-02-18 16:00:00-05:00
QQQ,2008-02-19 09:30:00-05:00,2008-02-19 16:00:00-05:00,,
QQQ,2008-03-20 09:30:00-04:00,2008-03-20 16:00:00-04:00,2008-03-20 09:30:00-04:00,2008-03-20 13:00:00-04:00
QQQ,2008-05-23 09:30:00-04:00,2008-05-23 16:00:00-04:00,2008-05-23 09:30:00-04:00,2008-05-23 13:00:00-04:00
QQQ,2008-07-03 09:30:00-04:00,2008-07-03 13:00:00-04:00,2008-07-03 09:30:00-04:00,2008-07-03 16:00:00-04:00
QQQ,2008-07-21 09:30:00-04:00,2008-07-21 16:15:00-04:00,2008-07-21 09:30:00-04:00,2008-07-21 16:00:00-04:00
QQQ,2008-07-22 09:30:00-04:00,2008-07-22 16:15:00-04:00,2008-07-22 09:30:00-04:00,2008-07-22 16:00:00-04:00
QQQ,2008-07-23 09:30:00-04:00,2008-07-23 16:15:00-04:00,2008-07-23 09:30:00-04:00,2008-07-23 16:00:00-04:00
QQQ,2008-07-24 09:30:00-04:00,2008-07-24 16:15:00-04:00,2008-07-24 09:30:00-04:00,2008-07-24 16:00:00-04:00
QQQ,2008-07-25 09:30:00-04:00,2008-07-25 16:15:00-04:00,2008-07-25 09:30:00-04:00,2008-07-25 16:00:00-04:00
QQQ,2008-07-28 09:30:00-04:00,2008-07-28 16:15:00-04:00,2008-07-28 09:30:00-04:00,2008-07-28 16:00:00-04:00
QQQ,2008-07-29 09:30:00-04:00,2008-07-29 16:15:00-04:00,2008-07-29 09:30:00-04:00,2008-07-29 16:00:00-04:00
QQQ,2008-07-30 09:30:00-04:00,2008-07-30 16:15:00-04:00,2008-07-30 09:30:00-04:00,2008-07-30 16:00:00-04:00
QQQ,2008-07-31 09:30:00-04:00,2008-07-31 16:15:00-04:00,2008-07-31 09:30:00-04:00,2008-07-31 16:00:00-04:00
QQQ,2008-08-01 09:30:00-04:00,2008-08-01 16:15:00-04:00,2008-08-01 09:30:00-04:00,2008-08-01 16:00:00-04:00
QQQ,2008-08-04 09:30:00-04:00,2008-08-04 16:15:00-04:00,2008-08-04 09:30:00-04:00,2008-08-04 16:00:00-04:00
QQQ,2008-08-05 09:30:00-04:00,2008-08-05 16:15:00-04:00,2008-08-05 09:30:00-04:00,2008-08-05 16:00:00-04:00
QQQ,2008-08-06 09:30:00-04:00,2008-08-06 16:15:00-04:00,2008-08-06 09:30:00-04:00,2008-08-06 16:00:00-04:00
QQQ,2008-08-07 09:30:00-04:00,2008-08-07 16:15:00-04:00,2008-08-07 09:30:00-04:00,2008-08-07 16:00:00-04:00
QQQ,2008-08-08 09:30:00-04:00,2008-08-08 16:15:00-04:00,2008-08-08 09:30:00-04:00,2008-08-08 16:00:00-04:00
QQQ,2008-08-11 09:30:00-04:00,2008-08-11 16:15:00-04:00,2008-08-11 09:30:00-04:00,2008-08-11 16:00:00-04:00
QQQ,2008-08-12 09:30:00-04:00,2008-08-12 16:15:00-04:00,2008-08-12 09:30:00-04:00,2008-08-12 16:00:00-04:00
QQQ,2008-08-13 09:30:00-04:00,2008-08-13 16:15:00-04:00,2008-08-13 09:30:00-04:00,2008-08-13 16:00:00-04:00
QQQ,2008-08-14 09:30:00-04:00,2008-08-14 16:15:00-04:00,2008-08-14 09:30:00-04:00,2008-08-14 16:00:00-04:00
QQQ,2008-08-15 09:30:00-04:00,2008-08-15 16:15:00-04:00,2008-08-15 09:30:00-04:00,2008-08-15 16:00:00-04:00
QQQ,2008-08-18 09:30:00-04:00,2008-08-18 16:15:00-04:00,2008-08-18 09:30:00-04:00,2008-08-18 16:00:00-04:00
QQQ,2008-08-19 09:30:00-04:00,2008-08-19 16:15:00-04:00,2008-08-19 09:30:00-04:00,2008-08-19 16:00:00-04:00
QQQ,2008-08-20 09:30:00-04:00,2008-08-20 16:15:00-04:00,2008-08-20 09:30:00-04:00,2008-08-20 16:00:00-04:00
QQQ,2008-08-21 09:30:00-04:00,2008-08-21 16:15:00-04:00,2008-08-21 09:30:00-04:00,2008-08-21 16:00:00-04:00
QQQ,2008-08-22 09:30:00-04:00,2008-08-22 16:15:00-04:00,2008-08-22 09:30:00-04:00,2008-08-22 16:00:00-04:00
QQQ,2008-08-25 09:30:00-04:00,2008-08-25 16:15:00-04:00,2008-08-25 09:30:00-04:00,2008-08-25 16:00:00-04:00
QQQ,2008-08-26 09:30:00-04:00,2008-08-26 16:15:00-04:00,2008-08-26 09:30:00-04:00,2008-08-26 16:00:00-04:00
QQQ,2008-08-27 09:30:00-04:00,2008-08-27 16:15:00-04:00,2008-08-27 09:30:00-04:00,2008-08-27 16:00:00-04:00
QQQ,2008-08-28 09:30:00-04:00,2008-08-28 16:15:00-04:00,2008-08-28 09:30:00-04:00,2008-08-28 16:00:00-04:00
QQQ,2008-08-29 09:30:00-04:00,2008-08-29 16:15:00-04:00,2008-08-29 09:30:00-04:00,2008-08-29 16:00:00-04:00
QQQ,2008-09-02 09:30:00-04:00,2008-09-02 16:15:00-04:00,2008-09-02 09:30:00-04:00,2008-09-02 16:00:00-04:00
QQQ,2008-09-03 09:30:00-04:00,2008-09-03 16:15:00-04:00,2008-09-03 09:30:00-04:00,2008-09-03 16:00:00-04:00
QQQ,2008-09-04 09:30:00-04:00,2008-09-04 16:15:00-04:00,2008-09-04 09:30:00-04:00,2008-09-04 16:00:00-04:00
QQQ,2008-09-05 09:30:00-04:00,2008-09-05 16:15:00-04:00,2008-09-05 09:30:00-04:00,2008-09-05 16:00:00-04:00
QQQ,2008-09-08 09:30:00-04:00,2008-09-08 16:15:00-04:00,2008-09-08 09:30:00-04:00,2008-09-08 16:00:00-04:00
QQQ,2008-09-09 09:30:00-04:00,2008-09-09 16:15:00-04:00,2008-09-09 09:30:00-04:00,2008-09-09 16:00:00-04:00
QQQ,2008-09-10 09:30:00-04:00,2008-09-10 16:15:00-04:00,2008-09-10 09:30:00-04:00,2008-09-10 16:00:00-04:00
QQQ,2008-09-11 09:30:00-04:00,2008-09-11 16:15:00-04:00,2008-09-11 09:30:00-04:00,2008-09-11 16:00:00-04:00
QQQ,2008-09-12 09:30:00-04:00,2008-09-12 16:15:00-04:00,2008-09-12 09:30:00-04:00,2008-09-12 16:00:00-04:00
QQQ,2008-09-15 09:30:00-04:00,2008-09-15 16:15:00-04:00,2008-09-15 09:30:00-04:00,2008-09-15 16:00:00-04:00
QQQ,2008-09-16 09:30:00-04:00,2008-09-16 16:15:00-04:00,2008-09-16 09:30:00-04:00,2008-09-16 16:00:00-04:00
QQQ,2008-09-17 09:30:00-04:00,2008-09-17 16:15:00-04:00,2008-09-17 09:30:00-04:00,2008-09-17 16:00:00-04:00
QQQ,2008-09-18 09:30:00-04:00,2008-09-18 16:15:00-04:00,2008-09-18 09:30:00-04:00,2008-09-18 16:00:00-04:00
QQQ,2008-09-19 09:30:00-04:00,2008-09-19 16:15:00-04:00,2008-09-19 09:30:00-04:00,2008-09-19 16:00:00-04:00
QQQ,2008-09-22 09:30:00-04:00,2008-09-22 16:15:00-04:00,2008-09-22 09:30:00-04:00,2008-09-22 16:00:00-04:00
QQQ,2008-09-23 09:30:00-04:00,2008-09-23 16:15:00-04:00,2008-09-23 09:30:00-04:00,2008-09-23 16:00:00-04:00
QQQ,2008-09-24 09:30:00-04:00,2008-09-24 16:15:00-04:00,2008-09-24 09:30:00-04:00,2008-09-24 16:00:00-04:00
QQQ,2008-09-25 09:30:00-04:00,2008-09-25 16:15:00-04:00,2008-09-25 09:30:00-04:00,2008-09-25 16:00:00-04:00
QQQ,2008-09-26 09:30:00-04:00,2008-09-26 16:15:00-04:00,2008-09-26 09:30:00-04:00,2008-09-26 16:00:00-04:00
QQQ,2008-09-29 09:30:00-04:00,2008-09-29 16:15:00-04:00,2008-09-29 09:30:00-04:00,2008-09-29 16:00:00-04:00
QQQ,2008-09-30 09:30:00-04:00,2008-09-30 16:15:00-04:00,2008-09-30 09:30:00-04:00,2008-09-30 16:00:00-04:00
QQQ,2008-10-01 09:30:00-04:00,2008-10-01 16:15:00-04:00,2008-10-01 09:30:00-04:00,2008-10-01 16:00:00-04:00
QQQ,2008-10-02 09:30:00-04:00,2008-10-02 16:15:00-04:00,2008-10-02 09:30:00-04:00,2008-10-02 16:00:00-04:00
QQQ,2008-10-03 09:30:00-04:00,2008-10-03 16:15:00-04:00,2008-10-03 09:30:00-04:00,2008-10-03 16:00:00-04:00
QQQ,2008-10-06 09:30:00-04:00,2008-10-06 16:15:00-04:00,2008-10-06 09:30:00-04:00,2008-10-06 16:00:00-04:00
QQQ,2008-10-07 09:30:00-04:00,2008-10-07 16:15:00-04:00,2008-10-07 09:30:00-04:00,2008-10-07 16:00:00-04:00
QQQ,2008-10-08 09:30:00-04:00,2008-10-08 16:15:00-04:00,2008-10-08 09:30:00-04:00,2008-10-08 16:00:00-04:00
QQQ,2008-10-09 09:30:00-04:00,2008-10-09 16:15:00-04:00,2008-10-09 09:30:00-04:00,2008-10-09 16:00:00-04:00
QQQ,2008-10-10 09:30:00-04:00,2008-10-10 16:15:00-04:00,2008-10-10 09:30:00-04:00,2008-10-10 16:00:00-04:00
QQQ,2008-10-13 09:30:00-04:00,2008-10-13 16:15:00-04:00,,
QQQ,2008-10-14 09:30:00-04:00,2008-10-14 16:15:00-04:00,2008-10-14 09:30:00-04:00,2008-10-14 16:00:00-04:00
QQQ,2008-10-15 09:30:00-04:00,2008-10-15 16:15:00-04:00,2008-10-15 09:30:00-04:00,2008-10-15 16:00:00-04:00
QQQ,2008-10-16 09:30:00-04:00,2008-10-16 16:15:00-04:00,2008-10-16 09:30:00-04:00,2008-10-16 16:00:00-04:00
QQQ,2008-10-17 09:30:00-04:00,2008-10-17 16:15:00-04:00,2008-10-17 09:30:00-04:00,2008-10-17 16:00:00-04:00
QQQ,2008-10-20 09:30:00-04:00,2008-10-20 16:15:00-04:00,2008-10-20 09:30:00-04:00,2008-10-20 16:00:00-04:00
QQQ,2008-10-21 09:30:00-04:00,2008-10-21 16:15:00-04:00,2008-10-21 09:30:00-04:00,2008-10-21 16:00:00-04:00
QQQ,2008-10-22 09:30:00-04:00,2008-10-22 16:15:00-04:00,2008-10-22 09:30:00-04:00,2008-10-22 16:00:00-04:00
QQQ,2008-10-23 09:30:00-04:00,2008-10-23 16:15:00-04:00,2008-10-23 09:30:00-04:00,2008-10-23 16:00:00-04:00
QQQ,2008-10-24 09:30:00-04:00,2008-10-24 16:15:00-04:00,2008-10-24 09:30:00-04:00,2008-10-24 16:00:00-04:00
QQQ,2008-10-27 09:30:00-04:00,2008-10-27 16:15:00-04:00,2008-10-27 09:30:00-04:00,2008-10-27 16:00:00-04:00
QQQ,2008-10-28 09:30:00-04:00,2008-10-28 16:15:00-04:00,2008-10-28 09:30:00-04:00,2008-10-28 16:00:00-04:00
QQQ,2008-10-29 09:30:00-04:00,2008-10-29 16:15:00-04:00,2008-10-29 09:30:00-04:00,2008-10-29 16:00:00-04:00
QQQ,2008-10-30 09:30:00-04:00,2008-10-30 16:15:00-04:00,2008-10-30 09:30:00-04:00,2008-10-30 16:00:00-04:00
QQQ,2008-10-31 09:30:00-04:00,2008-10-31 16:15:00-04:00,2008-10-31 09:30:00-04:00,2008-10-31 16:00:00-04:00
QQQ,2008-11-03 09:30:00-05:00,2008-11-03 16:15:00-05:00,2008-11-03 09:30:00-05:00,2008-11-03 16:00:00-05:00
QQQ,2008-11-04 09:30:00-05:00,2008-11-04 16:15:00-05:00,2008-11-04 09:30:00-05:00,2008-11-04 16:00:00-05:00
QQQ,2008-11-05 09:30:00-05:00,2008-11-05 16:15:00-05:00,2008-11-05 09:30:00-05:00,2008-11-05 16:00:00-05:00
QQQ,2008-11-06 09:30:00-05:00,2008-11-06 16:15:00-05:00,2008-11-06 09:30:00-05:00,2008-11-06 16:00:00-05:00
QQQ,2008-11-07 09:30:00-05:00,2008-11-07 16:15:00-05:00,2008-11-07 09:30:00-05:00,2008-11-07 16:00:00-05:00
QQQ,2008-11-10 09:30:00-05:00,2008-11-10 16:15:00-05:00,2008-11-10 09:30:00-05:00,2008-11-10 16:00:00-05:00
QQQ,2008-11-11 09:30:00-05:00,2008-11-11 16:15:00-05:00,2008-11-11 09:30:00-05:00,2008-11-11 16:00:00-05:00
QQQ,2008-11-12 09:30:00-05:00,2008-11-12 16:15:00-05:00,2008-11-12 09:30:00-05:00,2008-11-12 16:00:00-05:00
QQQ,2008-11-13 09:30:00-05:00,2008-11-13 16:15:00-05:00,2008-11-13 09:30:00-05:00,2008-11-13 16:00:00-05:00
QQQ,2008-11-14 09:30:00-05:00,2008-11-14 16:15:00-05:00,2008-11-14 09:30:00-05:00,2008-11-14 16:00:00-05:00
QQQ,2008-11-17 09:30:00-05:00,2008-11-17 16:15:00-05:00,2008-11-17 09:30:00-05:00,2008-11-17 16:00:00-05:00
QQQ,2008-11-18 09:30:00-05:00,2008-11-18 16:15:00-05:00,2008-11-18 09:30:00-05:00,2008-11-18 16:00:00-05:00
QQQ,2008-11-19 09:30:00-05:00,2008-11-19 16:15:00-05:00,2008-11-19 09:30:00-05:00,2008-11-19 16:00:00-05:00
QQQ,2008-11-20 09:30:00-05:00,2008-11-20 16:15:00-05:00,2008-11-20 09:30:00-05:00,2008-11-20 16:00:00-05:00
QQQ,2008-11-21 09:30:00-05:00,2008-11-21 16:15:00-05:00,2008-11-21 09:30:00-05:00,2008-11-21 16:00:00-05:00
QQQ,2008-11-24 09:30:00-05:00,2008-11-24 16:15:00-05:00,2008-11-24 09:30:00-05:00,2008-11-24 16:00:00-05:00
QQQ,2008-11-25 09:30:00-05:00,2008-11-25 16:15:00-05:00,2008-11-25 09:30:00-05:00,2008-11-25 16:00:00-05:00
QQQ,2008-11-26 09:30:00-05:00,2008-11-26 16:15:00-05:00,2008-11-26 09:30:00-05:00,2008-11-26 13:00:00-05:00
QQQ,2008-11-28 09:30:00-05:00,2008-11-28 13:15:00-05:00,2008-11-28 09:30:00-05:00,2008-11-28 16:00:00-05:00
QQQ,2008-12-01 09:30:00-05:00,2008-12-01 16:15:00-05:00,2008-12-01 09:30:00-05:00,2008-12-01 16:00:00-05:00
QQQ,2008-12-02 09:30:00-05:00,2008-12-02 16:15:00-05:00,2008-12-02 09:30:00-05:00,2008-12-02 16:00:00-05:00
QQQ,2008-12-03 09:30:00-05:00,2008-12-03 16:15:00-05:00,2008-12-03 09:30:00-05:00,2008-12-03 16:00:00-05:00
QQQ,2008-12-04 09:30:00-05:00,2008-12-04 16:15:00-05:00,2008-12-04 09:30:00-05:00,2008-12-04 16:00:00-05:00
QQQ,2008-12-05 09:30:00-05:00,2008-12-05 16:15:00-05:00,2008-12-05 09:30:00-05:00,2008-12-05 16:00:00-05:00
QQQ,2008-12-08 09:30:00-05:00,2008-12-08 16:15:00-05:00,2008-12-08 09:30:00-05:00,2008-12-08 16:00:00-05:00
QQQ,2008-12-09 09:30:00-05:00,2008-12-09 16:15:00-05:00,2008-12-09 09:30:00-05:00,2008-12-09 16:00:00-05:00
QQQ,2008-12-10 09:30:00-05:00,2008-12-10 16:15:00-05:00,2008-12-10 09:30:00-05:00,2008-12-10 16:00:00-05:00
QQQ,2008-12-11 09:30:00-05:00,2008-12-11 16:15:00-05:00,2008-12-11 09:30:00-05:00,2008-12-11 16:00:00-05:00
QQQ,2008-12-12 09:30:00-05:00,2008-12-12 16:15:00-05:00,2008-12-12 09:30:00-05:00,2008-12-12 16:00:00-05:00
QQQ,2008-12-15 09:30:00-05:00,2008-12-15 16:15:00-05:00,2008-12-15 09:30:00-05:00,2008-12-15 16:00:00-05:00
QQQ,2008-12-16 09:30:00-05:00,2008-12-16 16:15:00-05:00,2008-12-16 09:30:00-05:00,2008-12-16 16:00:00-05:00
QQQ,2008-12-17 09:30:00-05:00,2008-12-17 16:15:00-05:00,2008-12-17 09:30:00-05:00,2008-12-17 16:00:00-05:00
QQQ,2008-12-18 09:30:00-05:00,2008-12-18 16:15:00-05:00,2008-12-18 09:30:00-05:00,2008-12-18 16:00:00-05:00
QQQ,2008-12-19 09:30:00-05:00,2008-12-19 16:15:00-05:00,2008-12-19 09:30:00-05:00,2008-12-19 16:00:00-05:00
QQQ,2008-12-22 09:30:00-05:00,2008-12-22 16:15:00-05:00,2008-12-22 09:30:00-05:00,2008-12-22 16:00:00-05:00
QQQ,2008-12-23 09:30:00-05:00,2008-12-23 16:15:00-05:00,2008-12-23 09:30:00-05:00,2008-12-23 16:00:00-05:00
QQQ,2008-12-24 09:30:00-05:00,2008-12-24 13:15:00-05:00,2008-12-24 09:30:00-05:00,2008-12-24 16:00:00-05:00
QQQ,,,2008-12-25 09:30:00-05:00,2008-12-25 16:00:00-05:00
QQQ,2008-12-26 09:30:00-05:00,2008-12-26 16:15:00-05:00,2008-12-26 09:30:00-05:00,2008-12-26 16:00:00-05:00
QQQ,2008-12-29 09:30:00-05:00,2008-12-29 16:15:00-05:00,2008-12-29 09:30:00-05:00,2008-12-29 16:00:00-05:00
QQQ,2008-12-30 09:30:00-05:00,2008-12-30 16:15:00-05:00,2008-12-30 09:30:00-05:00,2008-12-30 16:00:00-05:00
QQQ,2008-12-31 09:30:00-05:00,2008-12-31 16:15:00-05:00,2008-12-31 09:30:00-05:00,2008-12-31 13:00:00-05:00
QQQ,2009-01-02 09:30:00-05:00,2009-01-02 16:15:00-05:00,2009-01-02 09:30:00-05:00,2009-01-02 16:00:00-05:00
QQQ,2009-01-05 09:30:00-05:00,2009-01-05 16:15:00-05:00,2009-01-05 09:30:00-05:00,2009-01-05 16:00:00-05:00
QQQ,2009-01-06 09:30:00-05:00,2009-01-06 16:15:00-05:00,2009-01-06 09:30:00-05:00,2009-01-06 16:00:00-05:00
QQQ,2009-01-07 09:30:00-05:00,2009-01-07 16:15:00-05:00,2009-01-07 09:30:00-05:00,2009-01-07 16:00:00-05:00
QQQ,2009-01-08 09:30:00-05:00,2009-01-08 16:15:00-05:00,2009-01-08 09:30:00-05:00,2009-01-08 16:00:00-05:00
QQQ,2009-01-09 09:30:00-05:00,2009-01-09 16:15:00-05:00,2009-01-09 09:30:00-05:00,2009-01-09 16:00:00-05:00
QQQ,2009-01-12 09:30:00-05:00,2009-01-12 16:15:00-05:00,2009-01-12 09:30:00-05:00,2009-01-12 16:00:00-05:00
QQQ,2009-01-13 09:30:00-05:00,2009-01-13 16:15:00-05:00,2009-01-13 09:30:00-05:00,2009-01-13 16:00:00-05:00
QQQ,2009-01-14 09:30:00-05:00,2009-01-14 16:15:00-05:00,2009-01-14 09:30:00-05:00,2009-01-14 16:00:00-05:00
QQQ,2009-01-15 09:30:00-05:00,2009-01-15 16:15:00-05:00,2009-01-15 09:30:00-05:00,2009-01-15 16:00:00-05:00
QQQ,2009-01-16 09:30:00-05:00,2009-01-16 16:15:00-05:00,2009-01-16 09:30:00-05:00,2009-01-16 13:00:00-05:00
QQQ,,,2009-01-19 09:30:00-05:00,2009-01-19 16:00:00-05:00
QQQ,2009-01-20 09:30:00-05:00,2009-01-20 16:15:00-05:00,,
QQQ,2009-01-21 09:30:00-05:00,2009-01-21 16:15:00-05:00,2009-01-21 09:30:00-05:00,2009-01-21 16:00:00-05:00
QQQ,2009-01-22 09:30:00-05:00,2009-01-22 16:15:00-05:00,2009-01-22 09:30:00-05:00,2009-01-22 16:00:00-05:00
QQQ,2009-01-23 09:30:00-05:00,2009-01-23 16:15:00-05:00,2009-01-23 09:30:00-05:00,2009-01-23 16:00:00-05:00
QQQ,2009-01-26 09:30:00-05:00,2009-01-26 16:15:00-05:00,2009-01-26 09:30:00-05:00,2009-01-26 16:00:00-05:00
QQQ,2009-01-27 09:30:00-05:00,2009-01-27 16:15:00-05:00,2009-01-27 09:30:00-05:00,2009-01-27 16:00:00-05:00
QQQ,2009-01-28 09:30:00-05:00,2009-01-28 16:15:00-05:00,2009-01-28 09:30:00-05:00,2009-01-28 16:00:00-05:00
QQQ,2009-01-29 09:30:00-05:00,2009-01-29 16:15:00-05:00,2009-01-29 09:30:00-05:00,2009-01-29 16:00:00-05:00
QQQ,2009-01-30 09:30:00-05:00,2009-01-30 16:15:00-05:00,2009-01-30 09:30:00-05:00,2009-01-30 16:00:00-05:00
QQQ,2009-02-02 09:30:00-05:00,2009-02-02 16:15:00-05:00,2009-02-02 09:30:00-05:00,2009-02-02 16:00:00-05:00
QQQ,2009-02-03 09:30:00-05:00,2009-02-03 16:15:00-05:00,2009-02-03 09:30:00-05:00,2009-02-03 16:00:00-05:00
QQQ,2009-02-04 09:30:00-05:00,2009-02-04 16:15:00-05:00,2009-02-04 09:30:00-05:00,2009-02-04 16:00:00-05:00
QQQ,2009-02-05 09:30:00-05:00,2009-02-05 16:15:00-05:00,2009-02-05 09:30:00-05:00,2009-02-05 16:00:00-05:00
QQQ,2009-02-06 09:30:00-05:00,2009-02-06 16:15:00-05:00,2009-02-06 09:30:00-05:00,2009-02-06 16:00:00-05:00
QQQ,2009-02-09 09:30:00-05:00,2009-02-09 16:15:00-05:00,2009-02-09 09:30:00-05:00,2009-02-09 16:00:00-05:00
QQQ,2009-02-10 09:30:00-05:00,2009-02-10 16:15:00-05:00,2009-02-10 09:30:00-05:00,2009-02-10 16:00:00-05:00
QQQ,2009-02-11 09:30:00-05:00,2009-02-11 16:15:00-05:00,2009-02-11 09:30:00-05:00,2009-02-11 16:00:00-05:00
QQQ,2009-02-12 09:30:00-05:00,2009-02-12 16:15:00-05:00,2009-02-12 09:30:00-05:00,2009-02-12 16:00:00-05:00
QQQ,2009-02-13 09:30:00-05:00,2009-02-13 16:15:00-05:00,2009-02-13 09:30:00-05:00,2009-02-13 13:00:00-05:00
QQQ,2009-02-17 09:30:00-05:00,2009-02-17 16:15:00-05:00,2009-02-17 09:30:00-05:00,2009-02-17 16:00:00-05:00
QQQ,2009-02-18 09:30:00-05:00,2009-02-18 16:15:00-05:00,2009-02-18 09:30:00-05:00,2009-02-18 16:00:00-05:00
QQQ,2009-02-19 09:30:00-05:00,2009-02-19 16:15:00-05:00,2009-02-19 09:30:00-05:00,2009-02-19 16:00:00-05:00
QQQ,2009-02-20 09:30:00-05:00,2009-02-20 16:15:00-05:00,2009-02-20 09:30:00-05:00,2009-02-20 16:00:00-05:00
QQQ,2009-02-23 09:30:00-05:00,2009-02-23 16:15:00-05:00,2009-02-23 09:30:00-05:00,2009-02-23 16:00:00-05:00
QQQ,2009-02-24 09:30:00-05:00,2009-02-24 16:15:00-05:00,2009-02-24 09:30:00-05:00,2009-02-24 16:00:00-05:00
QQQ,2009-02-25 09:30:00-05:00,2009-02-25 16:15:00-05:00,2009-02-25 09:30:00-05:00,2009-02-25 16:00:00-05:00
QQQ,2009-02-26 09:30:00-05:00,2009-02-26 16:15:00-05:00,2009-02-26 09:30:00-05:00,2009-02-26 16:00:00-05:00
QQQ,2009-02-27 09:30:00-05:00,2009-02-27 16:15:00-05:00,2009-02-27 09:30:00-05:00,2009-02-27 16:00:00-05:00
QQQ,2009-03-02 09:30:00-05:00,2009-03-02 16:15:00-05:00,2009-03-02 09:30:00-05:00,2009-03-02 16:00:00-05:00
QQQ,2009-03-03 09:30:00-05:00,2009-03-03 16:15:00-05:00,2009-03-03 09:30:00-05:00,2009-03-03 16:00:00-05:00
QQQ,2009-03-04 09:30:00-05:00,2009-03-04 16:15:00-05:00,2009-03-04 09:30:00-05:00,2009-03-04 16:00:00-05:00
QQQ,2009-03-05 09:30:00-05:00,2009-03-05 16:15:00-05:00,2009-03-05 09:30:00-05:00,2009-03-05 16:00:00-05:00
QQQ,2009-03-06 09:30:00-05:00,2009-03-06 16:15:00-05:00,2009-03-06 09:30:00-05:00,2009-03-06 16:00:00-05:00
QQQ,2009-03-09 09:30:00-04:00,2009-03-09 16:15:00-04:00,2009-03-09 09:30:00-04:00,2009-03-09 16:00:00-04:00
QQQ,2009-03-10 09:30:00-04:00,2009-03-10 16:15:00-04:00,2009-03-10 09:30:00-04:00,2009-03-10 16:00:00-04:00
QQQ,2009-03-11 09:30:00-04:00,2009-03-11 16:15:00-04:00,2009-03-11 09:30:00-04:00,2009-03-11 16:00:00-04:00
QQQ,2009-04-09 09:30:00-04:00,2009-04-09 16:00:00-04:00,2009-04-09 09:30:00-04:00,2009-04-09 13:00:00-04:00
QQQ,2009-05-22 09:30:00-04:00,2009-05-22 16:00:00-04:00,2009-05-22 09:30:00-04:00,2009-05-22 13:00:00-04:00
QQQ,,,2009-07-03 09:30:00-04:00,2009-07-03 16:00:00-04:00
QQQ,2009-10-12 09:30:00-04:00,2009-10-12 16:00:00-04:00,,
QQQ,2009-11-09 09:30:00-05:00,2009-11-09 16:00:00-05:00,,
QQQ,2009-11-27 09:30:00-05:00,2009-11-27 16:00:00-05:00,2009-11-27 09:30:00-05:00,2009-11-27 13:00:00-05:00
QQQ,2009-12-24 09:30:00-05:00,2009-12-24 13:00:00-05:00,2009-12-24 09:30:00-05:00,2009-12-24 16:00:00-05:00
QQQ,,,2009-12-25 09:30:00-05:00,2009-12-25 16:00:00-05:00
QQQ,2009-12-31 09:30:00-05:00,2009-12-31 16:00:00-05:00,2009-12-31 09:30:00-05:00,2009-12-31 13:00:00-05:00
QQQ,2010-01-15 09:30:00-05:00,2010-01-15 16:00:00-05:00,2010-01-15 09:30:00-05:00,2010-01-15 13:00:00-05:00
QQQ,,,2010-01-18 09:30:00-05:00,2010-01-18 16:00:00-05:00
QQQ,2010-01-19 09:30:00-05:00,2010-01-19 16:00:00-05:00,,
QQQ,2010-04-01 09:30:00-04:00,2010-04-01 16:00:00-04:00,2010-04-01 09:30:00-04:00,2010-04-01 13:00:00-04:00
QQQ,2010-05-28 09:30:00-04:00,2010-05-28 16:00:00-04:00,2010-05-28 09:30:00-04:00,2010-05-28 13:00:00-04:00
QQQ,,,2010-07-05 09:30:00-04:00,2010-07-05 16:00:00-04:00
QQQ,2010-10-11 09:30:00-04:00,2010-10-11 16:00:00-04:00,,
QQQ,2010-11-11 09:30:00-05:00,2010-11-11 16:00:00-05:00,,
QQQ,,,2010-12-24 09:30:00-05:00,2010-12-24 16:00:00-05:00
QQQ,2011-01-14 09:30:00-05:00,2011-01-14 16:00:00-05:00,2011-01-14 09:30:00-05:00,2011-01-14 13:00:00-05:00
QQQ,,,2011-01-17 09:30:00-05:00,2011-01-17 16:00:00-05:00
QQQ,2011-01-18 09:30:00-05:00,2011-01-18 16:00:00-05:00,,
QQQ,2011-04-21 09:30:00-04:00,2011-04-21 16:00:00-04:00,,
